"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL50143";"";"None";"519.66";"2";"7.26";"19";"CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1CCC";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL760263";"In vitro binding affinity against human PPAR alpha (peroxisome proliferator-activated alpha receptor)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136397";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL246270";"";"None";"456.54";"1";"5.36";"1a";"Cc1oc(-c2ccccc2)nc1CCOc1cccc(CN(CC(=O)O)Cc2ccccc2)c1";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"15.43";"0.28";"1.69";"9.30";"0";"CHEMBL886577";"Displacement of fluorescein labeled ligand from PPARalpha receptor by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139149";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL247719";"";"None";"450.58";"1";"5.59";"2c";"CCC(CC)CN(CC(=O)O)Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL886577";"Displacement of fluorescein labeled ligand from PPARalpha receptor by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139149";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL394947";"";"None";"562.67";"2";"6.94";"1f";"Cc1oc(-c2ccccc2)nc1CCOc1cccc(CN(CC(=O)O)Cc2ccc(OCc3ccccc3)cc2)c1";"IC50";"'='";"387.0";"nM";"6.41";"";"";"UO_0000065";"11.40";"0.21";"-0.53";"7.54";"0";"CHEMBL886577";"Displacement of fluorescein labeled ligand from PPARalpha receptor by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139149";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL246473";"";"None";"470.57";"1";"5.40";"1b";"Cc1oc(-c2ccccc2)nc1CCOc1cccc(CN(CCc2ccccc2)CC(=O)O)c1";"IC50";"'='";"75.0";"nM";"7.12";"";"";"UO_0000065";"15.14";"0.28";"1.72";"9.40";"0";"CHEMBL886577";"Displacement of fluorescein labeled ligand from PPARalpha receptor by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139149";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL179452";"";"None";"458.98";"1";"6.40";"51";"C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCCCC4)cc3Cl)cc2O1";"IC50";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"16.46";"0.32";"1.15";"11.62";"0";"CHEMBL828473";"In vitro binding affinity against human PPARalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL94716";"";"None";"533.69";"2";"7.60";"16";"CCCc1cc(Oc2ccc(C(C)(C)C)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL764508";"In vitro binding affinity against human Peroxisome proliferator activated receptor alpha";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136170";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL360240";"";"None";"474.86";"1";"5.30";"43";"C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OCC(F)(F)F)cc3Cl)cc2O1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"14.65";"0.30";"1.66";"9.38";"0";"CHEMBL828473";"In vitro binding affinity against human PPARalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL120570";"";"None";"483.63";"1";"6.22";"2";"CCCc1cc(OC2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"12.10";"0.24";"-0.37";"7.93";"0";"CHEMBL765405";"In vitro binding affinity was tested towards human Peroxisome proliferator activated receptor alpha";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136294";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL344282";"";"None";"437.54";"0";"3.66";"19";"Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)n(C)c2=O)cc1C";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"18.10";"0.34";"4.26";"9.17";"0";"CHEMBL765406";"Inhibitory activity against human Peroxisome proliferator activated receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145902";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";""
"CHEMBL372639";"";"None";"461.99";"1";"8.20";"16";"CC(C)c1cccc(Oc2c(C(=O)O)n(-c3ccc(C(C)(C)C)cc3)c3cc(Cl)ccc23)c1";"IC50";"'>'";"15000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL880425";"Inhibitory concentration against human peroxisome proliferator activated receptor alpha in SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL373048";"";"None";"469.46";"1";"7.14";"24";"CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3cc(O)ccc32)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL880425";"Inhibitory concentration against human peroxisome proliferator activated receptor alpha in SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL53688";"";"None";"570.69";"2";"5.67";"29";"CCCc1cc(Oc2ccc(NS(C)(=O)=O)cc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL760263";"In vitro binding affinity against human PPAR alpha (peroxisome proliferator-activated alpha receptor)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136397";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL201581";"";"None";"447.46";"0";"4.94";"10c";"O=C(O)Cn1ccc2ccc(OCCCOc3ccc(C(=O)c4ccc(F)cc4)cc3)cc21";"IC50";"'='";"116.0";"nM";"6.94";"";"";"UO_0000065";"15.50";"0.29";"2.00";"8.92";"0";"CHEMBL859134";"Displacement of [3H]L-783483 from human PPAR alpha by SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149440";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL412371";"";"None";"457.53";"1";"5.74";"3 (R)";"Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@](C)(Oc2ccccc2)C(=O)O)cc1";"IC50";"'='";"1546.0";"nM";"5.81";"";"";"UO_0000065";"12.70";"0.23";"0.07";"7.10";"1";"CHEMBL829956";"In vitro inhibition of human Peroxisome proliferator activated receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138731";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL81676";"";"None";"533.62";"2";"7.40";"8e";"Cc1oc(-c2cccc(-c3ccccc3)c2)nc1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1";"IC50";"'='";"167.0";"nM";"6.78";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL764507";"Displacement of PPAR-alpha/delta agonist from human Peroxisome proliferator activated receptor alpha";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148303";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";""
"CHEMBL199244";"";"None";"568.98";"2";"9.21";"29";"CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3cc(Oc4cc(Cl)c[nH]4)ccc32)cc1";"IC50";"'>'";"15000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL880425";"Inhibitory concentration against human peroxisome proliferator activated receptor alpha in SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL462378";"";"None";"492.50";"0";"4.63";"7g";"COc1ccc(C(=O)c2c(C)n(Cc3cc(O[C@@H](C)C(=O)O)ccc3F)c3nc(OC)ccc23)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL980789";"Binding affinity to human PPARalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139415";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL330191";"";"None";"491.61";"1";"6.69";"14";"CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1cccc(C2SC(=O)NC2=O)c1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL764508";"In vitro binding affinity against human Peroxisome proliferator activated receptor alpha";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136170";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL370648";"";"None";"522.35";"2";"8.74";"19";"CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3ccc(Cl)c(C(F)(F)F)c3)c3cc(Cl)ccc32)cc1";"IC50";"'>'";"4482.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL880425";"Inhibitory concentration against human peroxisome proliferator activated receptor alpha in SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL253952";"";"None";"532.55";"2";"5.07";"M11, 17-Hydroxy muraglitazar";"COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccc(O)cc4)oc3C)cc2)cc1";"IC50";"'='";"99.0";"nM";"7.00";"";"";"UO_0000065";"13.15";"0.25";"1.93";"5.32";"0";"CHEMBL937482";"Binding affinity at PPAR alpha receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147043";"1";"Scientific Literature";"Drug Metab Dispos";"2007";"None";"";"";""
"CHEMBL205358";"";"None";"512.91";"2";"6.36";"36";"CC[C@@](C)(Cc1ccc(OCCCOc2ccc3c(C(F)(F)F)cc(=O)oc3c2Cl)cc1)C(=O)O";"IC50";"'='";"157.0";"nM";"6.80";"";"";"UO_0000065";"13.27";"0.27";"0.44";"7.91";"0";"CHEMBL867227";"Binding affinity to human PPAR alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139027";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL981";"FENOFIBRIC ACID";"4.0";"318.76";"0";"3.81";"fenofibricacid";"CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL911429";"Displacement of tritium labeled ligand from human PPARalpha by SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146163";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL121";"ROSIGLITAZONE";"4.0";"357.44";"0";"2.49";"Rosiglitazone";"CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL911429";"Displacement of tritium labeled ligand from human PPARalpha by SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146163";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL219824";"";"None";"466.53";"0";"4.92";"19";"Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1";"IC50";"'='";"146.0";"nM";"6.84";"";"";"UO_0000065";"14.65";"0.27";"1.92";"6.16";"0";"CHEMBL912555";"Displacement of [3H]2-(4-{2-[3-(2,4-difluoro-phenyl)-1-heptyl-ureido]-ethyl}-phenoxy)-2-methyl-butyric acid from hPPARalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146164";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL338269";"";"None";"538.08";"2";"6.70";"13";"COc1c(C=O)c(C)c(Cl)c(OC(=O)Cc2ccccn2)c1C/C=C(C)/C=C/[C@@]1(C)[C@H](C)CCC(=O)[C@@H]1C";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL765407";"Minimum effective concentration required to inhibit Peroxisome proliferator activated receptor alpha (PPAR alpha); Not detected";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145088";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";""
"CHEMBL64972";"";"None";"367.40";"0";"4.12";"5";"Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)C(=O)O)cc1";"IC50";"'='";"2033.0";"nM";"5.69";"";"";"UO_0000065";"15.49";"0.29";"1.57";"6.96";"0";"CHEMBL824654";"Binding affinity towards human peroxidase proliferator activated receptor alpha (hPPARalpha)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134506";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";""
"CHEMBL198269";"";"None";"534.53";"2";"8.56";"27";"CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3cc(Oc4ccc[nH]4)ccc32)cc1";"IC50";"'='";"9024.0";"nM";"5.04";"";"";"UO_0000065";"9.44";"0.18";"-3.52";"6.60";"0";"CHEMBL880425";"Inhibitory concentration against human peroxisome proliferator activated receptor alpha in SPA assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL392718";"";"None";"462.93";"1";"5.87";"25";"Cc1cc(Oc2cccc(CNC(=O)c3cc4c(Cl)cccc4[nH]3)c2)ccc1CCC(=O)O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL902596";"Displacement of [3H]2-(4-{2-[3-(2,4-difluoro-phenyl)-1-heptyl-ureido]-ethyl}-phenoxy)-2-methyl-butyric acid from human PPARalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL237305";"";"None";"517.50";"2";"6.17";"16";"Cc1cc(Oc2cccc(CNC(=O)c3ccc(OC(F)(F)F)cc3C)c2)ccc1OC(C)(C)C(=O)O";"IC50";"'='";"4850.0";"nM";"5.31";"";"";"UO_0000065";"10.27";"0.20";"-0.86";"5.65";"0";"CHEMBL902596";"Displacement of [3H]2-(4-{2-[3-(2,4-difluoro-phenyl)-1-heptyl-ureido]-ethyl}-phenoxy)-2-methyl-butyric acid from human PPARalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138336";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL23881";"";"None";"436.96";"1";"5.39";"1";"CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(C)=O)c1O";"IC50";"'='";"7400.0";"nM";"5.13";"";"";"UO_0000065";"11.74";"0.24";"-0.26";"6.12";"0";"CHEMBL765404";"In vitro binding affinity for human PPAR alpha in SPA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136679";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL540732";"";"None";"327.46";"1";"5.71";"8, E13-NO2-18:1";"CCCCC/C(=C\CCCCCCCCCCC(=O)O)[N+](=O)[O-]";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"18.20";"0.35";"0.25";"7.41";"0";"CHEMBL1062957";"Displacement of [3H2]nTZD3 from GST-tagged human recombinant PPARalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151944";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL121";"ROSIGLITAZONE";"4.0";"357.44";"0";"2.49";"rosiglitazone, RSG";"CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1";"IC50";"'>'";"15000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1062957";"Displacement of [3H2]nTZD3 from GST-tagged human recombinant PPARalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151944";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL133334";"";"None";"519.03";"2";"6.01";"11";"CC(/C=C/[C@@]1(C)[C@H](C)CCC(=O)[C@@H]1C)=C\Cc1c(O)c(C=O)c(C)c(Cl)c1OC(=O)CCCC(=O)O";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL765407";"Minimum effective concentration required to inhibit Peroxisome proliferator activated receptor alpha (PPAR alpha); Not detected";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145088";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";""
"CHEMBL59132";"";"None";"408.48";"0";"4.17";"10a";"Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC2SC(=O)NC2=O)cc1";"IC50";"'='";"4086.0";"nM";"5.39";"";"";"UO_0000065";"13.19";"0.25";"1.22";"6.62";"0";"CHEMBL824654";"Binding affinity towards human peroxidase proliferator activated receptor alpha (hPPARalpha)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134506";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";""
"CHEMBL1760269";"";"None";"544.11";"2";"7.17";"13";"CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(CC)C(=O)O)c(C)c1C";"IC50";"'='";"15848.93";"nM";"4.80";"";"";"UO_0000065";"8.82";"0.18";"-2.37";"5.72";"0";"CHEMBL1764898";"Displacement of [3H]GW 2433 from human PPARalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759972";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1760273";"";"None";"530.09";"2";"6.78";"3b";"CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(O[C@H](C)C(=O)O)c(C)c1C";"IC50";"'='";"19952.62";"nM";"4.70";"";"";"UO_0000065";"8.87";"0.18";"-2.08";"5.60";"0";"CHEMBL1764898";"Displacement of [3H]GW 2433 from human PPARalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759972";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL312717";"";"None";"533.62";"2";"7.40";"4";"Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1";"IC50";"'='";"503.0";"nM";"6.30";"";"";"UO_0000065";"11.80";"0.22";"-1.10";"7.70";"1";"CHEMBL829956";"In vitro inhibition of human Peroxisome proliferator activated receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138731";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL50259";"";"None";"435.50";"1";"5.35";"14";"O=C1NC(=O)C(c2ccc(OCCCOc3ccc(Oc4ccccc4)cc3)cc2)S1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL760263";"In vitro binding affinity against human PPAR alpha (peroxisome proliferator-activated alpha receptor)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136397";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL179622";"";"None";"446.97";"1";"5.94";"32";"CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(CC(C)C)cc3Cl)cc2O1";"IC50";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"16.86";"0.33";"1.60";"11.60";"0";"CHEMBL828473";"In vitro binding affinity against human PPARalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL239";"Peroxisome proliferator-activated receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
